// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;width;height
metal-tiles-3-38;32;32
metal-tiles-3-39;32;32
metal-tiles-3-4;32;32
metal-tiles-3-40;32;32
metal-tiles-3-41;32;32
metal-tiles-3-42;32;32
metal-tiles-3-43;32;32
metal-tiles-3-44;32;32
metal-tiles-3-45;32;32
metal-tiles-3-46;32;32
metal-tiles-3-5;32;32
metal-tiles-3-6;32;32
metal-tiles-3-7;32;32
metal-tiles-3-8;32;32
metal-tiles-3-9;32;32
metal-tiles-4;32;32
metal-tiles-4-0;32;32
metal-tiles-4-1;32;32
metal-tiles-4-10;32;32
metal-tiles-4-11;32;32
metal-tiles-4-12;32;32
metal-tiles-4-13;32;32
metal-tiles-4-14;32;32
metal-tiles-4-15;32;32
metal-tiles-4-16;32;32
metal-tiles-4-17;32;32
metal-tiles-4-18;32;32
metal-tiles-4-19;32;32
metal-tiles-4-2;32;32
metal-tiles-4-20;32;32
metal-tiles-4-21;32;32
metal-tiles-4-22;32;32
metal-tiles-4-23;32;32
metal-tiles-4-24;32;32
metal-tiles-4-25;32;32
metal-tiles-4-26;32;32
metal-tiles-4-27;32;32
metal-tiles-4-28;32;32
metal-tiles-4-29;32;32
metal-tiles-4-3;32;32
metal-tiles-4-30;32;32
metal-tiles-4-31;32;32
metal-tiles-4-32;32;32
metal-tiles-4-33;32;32
metal-tiles-4-34;32;32
metal-tiles-4-35;32;32
metal-tiles-4-36;32;32
metal-tiles-4-37;32;32
metal-tiles-4-38;32;32
metal-tiles-4-39;32;32
metal-tiles-4-4;32;32
metal-tiles-4-40;32;32
metal-tiles-4-41;32;32
metal-tiles-4-42;32;32
metal-tiles-4-43;32;32
metal-tiles-4-44;32;32
metal-tiles-4-45;32;32
metal-tiles-4-46;32;32
metal-tiles-4-5;32;32
metal-tiles-4-6;32;32
metal-tiles-4-7;32;32
metal-tiles-4-8;32;32
metal-tiles-4-9;32;32
metal-tiles-5;32;32
metal-tiles-5-0;32;32
metal-tiles-5-1;32;32
metal-tiles-5-10;32;32
metal-tiles-5-11;32;32
metal-tiles-5-12;32;32
metal-tiles-5-13;32;32
metal-tiles-5-14;32;32
metal-tiles-5-15;32;32
metal-tiles-5-16;32;32
metal-tiles-5-17;32;32
metal-tiles-5-18;32;32
metal-tiles-5-19;32;32
metal-tiles-5-2;32;32
metal-tiles-5-20;32;32
metal-tiles-5-21;32;32
metal-tiles-5-22;32;32
metal-tiles-5-23;32;32
metal-tiles-5-24;32;32
metal-tiles-5-25;32;32
metal-tiles-5-26;32;32
metal-tiles-5-27;32;32
metal-tiles-5-28;32;32
metal-tiles-5-29;32;32
metal-tiles-5-3;32;32
metal-tiles-5-30;32;32
metal-tiles-5-31;32;32
metal-tiles-5-32;32;32
metal-tiles-5-33;32;32
metal-tiles-5-34;32;32
metal-tiles-5-35;32;32
metal-tiles-5-36;32;32
metal-tiles-5-37;32;32
metal-tiles-5-38;32;32
metal-tiles-5-39;32;32
metal-tiles-5-4;32;32
metal-tiles-5-40;32;32
metal-tiles-5-41;32;32
metal-tiles-5-42;32;32
metal-tiles-5-43;32;32
metal-tiles-5-44;32;32
metal-tiles-5-45;32;32
metal-tiles-5-46;32;32
metal-tiles-5-5;32;32
metal-tiles-5-6;32;32
metal-tiles-5-7;32;32
metal-tiles-5-8;32;32
metal-tiles-5-9;32;32
metal-tiles-6;32;32
metal-tiles-6-0;32;32
metal-tiles-6-1;32;32
metal-tiles-6-10;32;32
metal-tiles-6-11;32;32
metal-tiles-6-12;32;32
metal-tiles-6-13;32;32
metal-tiles-6-14;32;32
metal-tiles-6-15;32;32
metal-tiles-6-16;32;32
metal-tiles-6-17;32;32
metal-tiles-6-18;32;32
metal-tiles-6-19;32;32
metal-tiles-6-2;32;32
metal-tiles-6-20;32;32
metal-tiles-6-21;32;32
metal-tiles-6-22;32;32
metal-tiles-6-23;32;32
metal-tiles-6-24;32;32
metal-tiles-6-25;32;32
metal-tiles-6-26;32;32
metal-tiles-6-27;32;32
metal-tiles-6-28;32;32
metal-tiles-6-29;32;32
metal-tiles-6-3;32;32
metal-tiles-6-30;32;32
metal-tiles-6-31;32;32
metal-tiles-6-32;32;32
metal-tiles-6-33;32;32
metal-tiles-6-34;32;32
metal-tiles-6-35;32;32
metal-tiles-6-36;32;32
metal-tiles-6-37;32;32
metal-tiles-6-38;32;32
metal-tiles-6-39;32;32
metal-tiles-6-4;32;32
metal-tiles-6-40;32;32
metal-tiles-6-41;32;32
metal-tiles-6-42;32;32
metal-tiles-6-43;32;32
metal-tiles-6-44;32;32
metal-tiles-6-45;32;32
metal-tiles-6-46;32;32
metal-tiles-6-5;32;32
metal-tiles-6-6;32;32
metal-tiles-6-7;32;32
metal-tiles-6-8;32;32
metal-tiles-6-9;32;32
metal-tiles-7;32;32
metal-tiles-7-0;32;32
metal-tiles-7-1;32;32
metal-tiles-7-10;32;32
metal-tiles-7-11;32;32
metal-tiles-7-12;32;32
metal-tiles-7-13;32;32
metal-tiles-7-14;32;32
metal-tiles-7-15;32;32
metal-tiles-7-16;32;32
metal-tiles-7-17;32;32
metal-tiles-7-18;32;32
metal-tiles-7-19;32;32
metal-tiles-7-2;32;32
metal-tiles-7-20;32;32
metal-tiles-7-21;32;32
metal-tiles-7-22;32;32
metal-tiles-7-23;32;32
metal-tiles-7-24;32;32
metal-tiles-7-25;32;32
metal-tiles-7-26;32;32
metal-tiles-7-27;32;32
metal-tiles-7-28;32;32
metal-tiles-7-29;32;32
metal-tiles-7-3;32;32
metal-tiles-7-30;32;32
metal-tiles-7-31;32;32
metal-tiles-7-32;32;32
metal-tiles-7-33;32;32
metal-tiles-7-34;32;32
metal-tiles-7-35;32;32
metal-tiles-7-36;32;32
metal-tiles-7-37;32;32
metal-tiles-7-38;32;32
metal-tiles-7-39;32;32
metal-tiles-7-4;32;32
metal-tiles-7-40;32;32
metal-tiles-7-41;32;32
metal-tiles-7-42;32;32
metal-tiles-7-43;32;32
metal-tiles-7-44;32;32
metal-tiles-7-45;32;32
metal-tiles-7-46;32;32
metal-tiles-7-5;32;32
metal-tiles-7-6;32;32
metal-tiles-7-7;32;32
metal-tiles-7-8;32;32
metal-tiles-7-9;32;32
metal-tiles-7-mid-2;32;32
metal-tiles-7-mid-3;32;32
metal-tiles-7-mid-4;32;32
metal-tiles-7-mid-5;32;32
metal-tiles-7-mid-6;32;32
metal-tiles-7-mid-7;32;32
metal-tiles-7-mid-8;32;32
metal-tiles-7-mid-9;32;32
metal-tiles-8;32;32
metal-tiles-8-0;32;32
metal-tiles-8-1;32;32
metal-tiles-8-10;32;32
metal-tiles-8-11;32;32
metal-tiles-8-12;32;32
metal-tiles-8-13;32;32
metal-tiles-8-14;32;32
metal-tiles-8-15;32;32
metal-tiles-8-16;32;32
metal-tiles-8-17;32;32
metal-tiles-8-18;32;32
metal-tiles-8-19;32;32
metal-tiles-8-2;32;32
metal-tiles-8-20;32;32
metal-tiles-8-21;32;32
metal-tiles-8-22;32;32
metal-tiles-8-23;32;32
metal-tiles-8-24;32;32
metal-tiles-8-25;32;32
metal-tiles-8-26;32;32
metal-tiles-8-27;32;32
metal-tiles-8-28;32;32
metal-tiles-8-29;32;32
metal-tiles-8-3;32;32
metal-tiles-8-30;32;32
metal-tiles-8-31;32;32
metal-tiles-8-32;32;32
metal-tiles-8-33;32;32
metal-tiles-8-34;32;32
metal-tiles-8-35;32;32
metal-tiles-8-36;32;32
metal-tiles-8-37;32;32
metal-tiles-8-38;32;32
metal-tiles-8-39;32;32
metal-tiles-8-4;32;32
metal-tiles-8-40;32;32
metal-tiles-8-41;32;32
metal-tiles-8-42;32;32
metal-tiles-8-43;32;32
metal-tiles-8-44;32;32
metal-tiles-8-45;32;32
metal-tiles-8-46;32;32
metal-tiles-8-5;32;32
metal-tiles-8-6;32;32
metal-tiles-8-7;32;32
metal-tiles-8-8;32;32
metal-tiles-8-9;32;32
metal-tiles-8-mid-2;32;32
metal-tiles-9;32;32
metal-tiles-9-0;32;32
metal-tiles-9-1;32;32
metal-tiles-9-10;32;32
metal-tiles-9-11;32;32
metal-tiles-9-12;32;32
metal-tiles-9-13;32;32
metal-tiles-9-14;32;32
metal-tiles-9-15;32;32
metal-tiles-9-16;32;32
metal-tiles-9-17;32;32
metal-tiles-9-18;32;32
metal-tiles-9-19;32;32
metal-tiles-9-2;32;32
metal-tiles-9-20;32;32
metal-tiles-9-21;32;32
metal-tiles-9-22;32;32
metal-tiles-9-23;32;32
metal-tiles-9-24;32;32
metal-tiles-9-25;32;32
metal-tiles-9-26;32;32
metal-tiles-9-27;32;32
metal-tiles-9-28;32;32
metal-tiles-9-29;32;32
metal-tiles-9-3;32;32
metal-tiles-9-30;32;32
metal-tiles-9-31;32;32
metal-tiles-9-32;32;32
metal-tiles-9-33;32;32
metal-tiles-9-34;32;32
metal-tiles-9-35;32;32
metal-tiles-9-36;32;32
metal-tiles-9-37;32;32
metal-tiles-9-38;32;32
metal-tiles-9-39;32;32
metal-tiles-9-4;32;32
metal-tiles-9-40;32;32
metal-tiles-9-41;32;32
metal-tiles-9-42;32;32
metal-tiles-9-43;32;32
metal-tiles-9-44;32;32
metal-tiles-9-45;32;32
metal-tiles-9-46;32;32
metal-tiles-9-5;32;32
metal-tiles-9-6;32;32
metal-tiles-9-7;32;32
metal-tiles-9-8;32;32
metal-tiles-9-9;32;32
metal-wall-1;32;32
metal-wall-1-0;32;32
metal-wall-1-1;32;32
metal-wall-1-10;32;32
metal-wall-1-11;32;32
metal-wall-1-12;32;32
metal-wall-1-13;32;32
metal-wall-1-14;32;32
metal-wall-1-15;32;32
metal-wall-1-16;32;32
metal-wall-1-17;32;32
metal-wall-1-18;32;32
metal-wall-1-19;32;32
metal-wall-1-2;32;32
metal-wall-1-20;32;32
metal-wall-1-21;32;32
metal-wall-1-22;32;32
metal-wall-1-23;32;32
metal-wall-1-24;32;32
metal-wall-1-25;32;32
metal-wall-1-26;32;32
metal-wall-1-27;32;32
metal-wall-1-28;32;32
metal-wall-1-29;32;32
metal-wall-1-3;32;32
metal-wall-1-30;32;32
metal-wall-1-31;32;32
metal-wall-1-32;32;32
metal-wall-1-33;32;32
metal-wall-1-34;32;32
metal-wall-1-35;32;32
metal-wall-1-36;32;32
metal-wall-1-37;32;32
metal-wall-1-38;32;32
metal-wall-1-39;32;32
metal-wall-1-4;32;32
metal-wall-1-40;32;32
metal-wall-1-41;32;32
metal-wall-1-42;32;32
metal-wall-1-43;32;32
metal-wall-1-44;32;32
metal-wall-1-45;32;32
metal-wall-1-46;32;32
metal-wall-1-5;32;32
metal-wall-1-6;32;32
metal-wall-1-7;32;32
metal-wall-1-8;32;32
metal-wall-1-9;32;32
metal-wall-1-mid-2;32;32
metal-wall-2;32;32
metal-wall-2-0;32;32
metal-wall-2-1;32;32
metal-wall-2-10;32;32
metal-wall-2-11;32;32
metal-wall-2-12;32;32
metal-wall-2-13;32;32
metal-wall-2-14;32;32
metal-wall-2-15;32;32
metal-wall-2-16;32;32
metal-wall-2-17;32;32
metal-wall-2-18;32;32
metal-wall-2-19;32;32
metal-wall-2-2;32;32
metal-wall-2-20;32;32
metal-wall-2-21;32;32
metal-wall-2-22;32;32
metal-wall-2-23;32;32
metal-wall-2-24;32;32
metal-wall-2-25;32;32
metal-wall-2-26;32;32
metal-wall-2-27;32;32
metal-wall-2-28;32;32
metal-wall-2-29;32;32
metal-wall-2-3;32;32
metal-wall-2-30;32;32
metal-wall-2-31;32;32
metal-wall-2-32;32;32
metal-wall-2-33;32;32
metal-wall-2-34;32;32
metal-wall-2-35;32;32
metal-wall-2-36;32;32
metal-wall-2-37;32;32
metal-wall-2-38;32;32
metal-wall-2-39;32;32
metal-wall-2-4;32;32
metal-wall-2-40;32;32
metal-wall-2-41;32;32
metal-wall-2-42;32;32
metal-wall-2-43;32;32
metal-wall-2-44;32;32
metal-wall-2-45;32;32
metal-wall-2-46;32;32
metal-wall-2-5;32;32
metal-wall-2-6;32;32
metal-wall-2-7;32;32
metal-wall-2-8;32;32
metal-wall-2-9;32;32
metal-wall-2-mid-2;32;32
metal-wall-3;32;32
metal-wall-3-0;32;32
metal-wall-3-1;32;32
metal-wall-3-10;32;32
metal-wall-3-11;32;32
metal-wall-3-12;32;32
metal-wall-3-13;32;32
metal-wall-3-14;32;32
metal-wall-3-15;32;32
metal-wall-3-16;32;32
metal-wall-3-17;32;32
metal-wall-3-18;32;32
metal-wall-3-19;32;32
metal-wall-3-2;32;32
metal-wall-3-20;32;32
metal-wall-3-21;32;32
metal-wall-3-22;32;32
metal-wall-3-23;32;32
metal-wall-3-24;32;32
metal-wall-3-25;32;32
metal-wall-3-26;32;32
metal-wall-3-27;32;32
metal-wall-3-28;32;32
metal-wall-3-29;32;32
metal-wall-3-3;32;32
metal-wall-3-30;32;32
metal-wall-3-31;32;32
metal-wall-3-32;32;32
metal-wall-3-33;32;32
metal-wall-3-34;32;32
metal-wall-3-35;32;32
metal-wall-3-36;32;32
metal-wall-3-37;32;32
metal-wall-3-38;32;32
metal-wall-3-39;32;32
metal-wall-3-4;32;32
metal-wall-3-40;32;32
metal-wall-3-41;32;32
metal-wall-3-42;32;32
metal-wall-3-43;32;32
metal-wall-3-44;32;32
metal-wall-3-45;32;32
metal-wall-3-46;32;32
metal-wall-3-5;32;32
metal-wall-3-6;32;32
metal-wall-3-7;32;32
metal-wall-3-8;32;32
metal-wall-3-9;32;32
micro-processor;32;32
mindustry-metadata-extractor-frog;114;108
mine-bullet;64;64
mine-bullet-back;64;64
minelaser;4;48
minelaser-end;72;72
minke;86;101
minke-cell;50;76
minke-wreck0;86;91
minke-wreck1;86;97
minke-wreck2;60;101
missile;36;36
missile-back;36;36
missile-large;56;56
missile-large-back;56;56
missiles-mount;24;38
molten-slag;32;32
molten-slag-edge;96;96
mono;40;40
mono-cell;10;38
mono-wreck0;38;40
mono-wreck1;40;40
mono-wreck2;40;40
moss-edge;96;96
moss1;32;32
moss2;32;32
moss3;32;32
mount-purple-weapon;18;36
mount-weapon;16;42
mud-edge;96;96
mud1;32;32
mud2;32;32
mud3;32;32
multi-press;96;96
multiplicative-reconstructor;160;160
multiplicative-reconstructor-top;160;160
naval-factory;96;96
navanax;256;364
navanax-cell;160;286
navanax-wreck0;256;364
navanax-wreck1;256;364
navanax-wreck2;256;318
neoplasia-reactor;160;160
neoplasia-reactor-bottom;160;160
neoplasia-reactor-center;38;38
neoplasia-reactor-glow;134;134
neoplasia-reactor-heat;178;178
neoplasia-reactor-middle;38;38
neoplasia-reactor-top1;160;110
neoplasia-reactor-top2;160;110
nomap;256;256
nova;46;40
nova-base;34;32
nova-cell;20;46
nova-leg;48;44
nova-wreck0;48;40
nova-wreck1;52;46
nova-wreck2;52;42
obviate;86;124
obviate-blade;122;104
obviate-blade-heat;56;104
obviate-blade-outline;128;110
obviate-cell;68;114
obviate-heat;56;104
obviate-preview;122;118
obviate-side;94;86
obviate-side-outline;100;92
obviate-wreck0;128;108
obviate-wreck1;128;110
obviate-wreck2;112;124
oct;338;374
oct-cell;214;328
oct-wreck0;338;336
oct-wreck1;338;358
oct-wreck2;338;374
oil-extractor;96;96
oil-extractor-liquid;58;58
oil-extractor-rotator;74;74
oil-extractor-top;42;42
omura;262;349
omura-cannon;142;261
omura-cannon-heat;84;255
omura-cell;154;212
omura-wreck0;262;329
omura-wreck1;254;349
omura-wreck2;262;349
ore-beryllium1;32;32
ore-beryllium2;32;32
ore-beryllium3;32;32
ore-coal1;32;32
ore-coal2;32;32
ore-coal3;32;32
ore-copper1;32;32
ore-copper2;32;32
ore-copper3;32;32
ore-crystal-thorium1;32;32
ore-crystal-thorium2;32;32
ore-crystal-thorium3;32;32
ore-lead1;32;32
ore-lead2;32;32
ore-lead3;32;32
ore-scrap1;32;32
ore-scrap2;32;32
ore-scrap3;32;32
ore-thorium1;32;32
ore-thorium2;32;32
ore-thorium3;32;32
ore-titanium1;32;32
ore-titanium2;32;32
ore-titanium3;32;32
ore-tungsten1;32;32
ore-tungsten2;32;32
ore-tungsten3;32;32
ore-wall-beryllium1;32;32
ore-wall-beryllium2;32;32
ore-wall-beryllium3;32;32
ore-wall-thorium1;32;32
ore-wall-thorium2;32;32
ore-wall-thorium3;32;32
ore-wall-tungsten1;32;32
ore-wall-tungsten2;32;32
ore-wall-tungsten3;32;32
overdrive-dome;96;96
overdrive-dome-top;62;62
overdrive-projector;64;64
overdrive-projector-top;42;42
overflow-duct;32;32
overflow-duct-top;12;12
overflow-gate;32;32
oxidation-chamber;96;96
oxidation-chamber-bottom;96;96
oxidation-chamber-glow;88;88
oxidation-chamber-heat;96;96
oxidation-chamber-liquid;72;72
oxidation-chamber-top1;96;86
oxidation-chamber-top2;96;86
oxynoe;80;95
oxynoe-cell;34;71
oxynoe-wreck0;66;93
oxynoe-wreck1;80;91
oxynoe-wreck2;68;91
pane;36;27
pane-2;36;27
pane-left;36;27
pane-right;36;27
pane-solid;36;27
pane-top;36;27
parallax;46;56
parallax-laser;4;48
parallax-laser-end;72;72
particle;40;40
payload-conveyor;96;96
payload-conveyor-edge;96;96
payload-conveyor-icon;96;96
payload-conveyor-top;96;96
payload-loader;96;96
payload-loader-top;96;96
payload-mass-driver;96;98
payload-mass-driver-base;96;96
payload-mass-driver-cap;72;90
payload-mass-driver-cap-outline;80;96
payload-mass-driver-left;88;90
payload-mass-driver-left-outline;96;96
payload-mass-driver-right;88;90
payload-mass-driver-right-outline;96;96
payload-mass-driver-top;96;96
payload-router;96;96
payload-router-icon;96;96
payload-router-over;96;96
payload-router-top;74;52
payload-source;160;160
payload-source-top;118;118
payload-unloader;96;96
payload-unloader-top;96;96
payload-void;160;160
payload-void-top;126;126
pebbles1;32;32
pebbles2;32;32
pebbles3;32;32
phase-conduit;32;32
phase-conduit-arrow;10;18
phase-conduit-bridge;32;26
phase-conduit-end;26;32
phase-conveyor;32;32
phase-conveyor-arrow;10;18
phase-conveyor-bridge;32;26
phase-conveyor-end;26;32
phase-heater;64;64
phase-heater-heat;64;64
phase-heater-side2;64;52
phase-heater-top1;64;52
phase-heater-top2;64;52
phase-synthesizer;96;96
phase-synthesizer-bottom;96;96
phase-synthesizer-heat;96;96
phase-synthesizer-vents;96;96
phase-synthesizer-weave;28;46
phase-synthesizer-weave-glow;46;64
phase-wall;32;32
phase-wall-large;64;64
phase-weaver;64;64
phase-weaver-bottom;64;64
phase-weaver-weave;36;36
pine;48;48
place-arrow;46;90
plasma-bore;64;64
plasma-bore-glow;64;64
plasma-bore-top;58;56
plasma-laser-mount;58;64
plasma-laser-mount-heat;36;58
plasma-missile-mount;48;48
plasma-mount-weapon;26;38
plastanium-compressor;64;64
plastanium-compressor-top;58;58
plastanium-conveyor;32;32
plastanium-conveyor-0;32;32
plastanium-conveyor-1;32;32
plastanium-conveyor-2;32;32
plastanium-conveyor-edge;32;32
plastanium-conveyor-stack;24;22
plastanium-wall;32;32
plastanium-wall-large;64;64
plated-conduit-cap;32;20
plated-conduit-top-0;32;32
plated-conduit-top-1;32;32
plated-conduit-top-2;32;32
plated-conduit-top-3;32;32
plated-conduit-top-4;32;32
pneumatic-drill;64;64
pneumatic-drill-rotator;58;58
pneumatic-drill-top;34;34
point-defense-mount;34;38
point-laser;4;48
point-laser-center;72;72
point-laser-end;72;72
poly;52;57
poly-cell;24;40
poly-weapon;10;26
poly-weapon-outline;16;32
poly-wreck0;44;57
poly-wreck1;50;27
poly-wreck2;48;57
pooled-cryofluid;32;32
pooled-cryofluid-edge;96;96
power-beam;4;48
power-beam-end;72;72
power-cell;12;40
power-node;32;32
power-node-large;64;64
power-source;32;32
power-void;32;32
precept;116;120
precept-cell;94;56
precept-treads;96;114
precept-treads0-0;1;75
precept-treads0-1;1;75
precept-treads0-10;1;75
precept-treads0-11;1;75
precept-treads0-12;1;75
precept-treads0-13;1;75
precept-treads0-14;1;75
precept-treads0-15;1;75
precept-treads0-16;1;75
precept-treads0-17;1;75
precept-treads0-2;1;75
precept-treads0-3;1;75
precept-treads0-4;1;75
precept-treads0-5;1;75
precept-treads0-6;1;75
precept-treads0-7;1;75
precept-treads0-8;1;75
precept-treads0-9;1;75
precept-treads1-0;1;60
precept-treads1-1;1;60
precept-treads1-10;1;60
precept-treads1-11;1;60
precept-treads1-12;1;60
precept-treads1-13;1;60
precept-treads1-14;1;60
precept-treads1-15;1;60
precept-treads1-16;1;60
precept-treads1-17;1;60
precept-treads1-2;1;60
precept-treads1-3;1;60
precept-treads1-4;1;60
precept-treads1-5;1;60
precept-treads1-6;1;60
precept-treads1-7;1;60
precept-treads1-8;1;60
precept-treads1-9;1;60
precept-weapon;70;148
precept-weapon-cell;46;86
precept-weapon-heat;28;142
precept-wreck0;112;120
precept-wreck1;84;140
precept-wreck2;112;120
prime-refabricator;160;160
prime-refabricator-top;160;160
pulsar;58;44
pulsar-base;40;32
pulsar-cell;48;46
pulsar-leg;58;54
pulsar-wreck0;68;30
pulsar-wreck1;62;38
pulsar-wreck2;58;46
pulse-conduit-top-0;32;32
pulse-conduit-top-1;32;32
pulse-conduit-top-2;32;32
pulse-conduit-top-3;32;32
pulse-conduit-top-4;32;32
pulverizer;32;32
pulverizer-rotator;26;26
pulverizer-top;32;32
pur-bush;32;22
pur-bush-bot;32;22
pyratite-mixer;64;64
pyrolysis-generator;96;96
pyrolysis-generator-bottom;96;96
pyrolysis-generator-glow;96;96
pyrolysis-generator-mid;22;22
pyrolysis-generator-piston;84;14
pyrolysis-generator-piston-icon;84;84
pyrolysis-generator-piston-t;84;14
pyrolysis-generator-piston1;84;14
quad;210;210
quad-cell;162;112
quad-wreck0;208;192
quad-wreck1;196;210
quad-wreck2;210;174
quasar;62;66
quasar-base;48;40
quasar-cell;40;56
quasar-leg;80;80
quasar-wreck0;80;76
quasar-wreck1;62;66
quasar-wreck2;80;76
quell;154;150
quell-cell;126;122
quell-missile;31;43
quell-missile-wreck0;31;37
quell-missile-wreck1;31;43
quell-missile-wreck2;31;41
quell-weapon;51;60
quell-wreck0;154;144
quell-wreck1;154;150
quell-wreck2;154;140
radar;34;22
radar-base;32;32
radar-glow;32;18
ranai;64;64
red-diamond-wall1;64;64
red-diamond-wall2;64;64
red-diamond-wall3;64;64
red-ice-boulder1;46;46
red-ice-boulder2;46;46
red-ice-boulder3;46;48
red-ice-edge;96;96
red-ice-wall-large;64;64
red-ice-wall1;32;32
red-ice-wall2;32;32
red-ice1;32;32
red-ice2;32;32
red-ice3;32;32
red-stone-boulder1;46;46
red-stone-boulder2;34;46
red-stone-boulder3;46;42
red-stone-boulder4;44;46
red-stone-edge;96;96
red-stone-vent1;96;96
red-stone-vent2;96;96
red-stone-wall-large;64;64
red-stone-wall1;32;32
red-stone-wall2;32;32
red-stone-wall3;32;32
red-stone1;32;32
red-stone2;32;32
red-stone3;32;32
red-stone4;32;32
redmat-edge;96;96
redmat1;32;32
redmat2;32;32
redmat3;32;32
redweed1;28;50
redweed2;24;48
redweed3;40;46
regen-projector;96;96
regen-projector-bottom;96;96
regen-projector-glow;82;82
regen-projector-mid;26;26
regolith-edge;96;96
regolith-wall-large;64;64
regolith-wall1;32;32
regolith-wall2;32;32
regolith1;32;32
regolith2;32;32
regolith3;32;32
reign;152;124
reign-base;144;84
reign-cell;110;112
reign-leg;152;110
reign-weapon;59;122
reign-weapon-outline;65;128
reign-wreck0;214;136
reign-wreck1;214;136
reign-wreck2;214;124
reinforced-block-2;64;64
reinforced-block-3;96;96
reinforced-block-4;128;128
reinforced-block-5;160;160
reinforced-bridge-conduit;32;32
reinforced-bridge-conduit-arrow;14;10
reinforced-bridge-conduit-bottom;32;32
reinforced-bridge-conduit-bridge;32;26
reinforced-bridge-conduit-bridge-liquid;32;10
reinforced-bridge-conduit-dir;10;14
reinforced-bridge-conduit-liquid;18;18
reinforced-conduit-cap;42;32
reinforced-conduit-top-0;32;32
reinforced-conduit-top-1;32;32
reinforced-conduit-top-2;32;32
reinforced-conduit-top-3;32;32
reinforced-conduit-top-4;32;32
reinforced-container;64;64
reinforced-container-team;64;64
reinforced-container-team-crux;64;64
reinforced-container-team-malis;64;64
reinforced-container-team-sharded;64;64
reinforced-liquid-container;64;64
reinforced-liquid-container-bottom;64;64
reinforced-liquid-junction;32;32
reinforced-liquid-router;32;32
reinforced-liquid-router-bottom;32;32
reinforced-liquid-tank;96;96
reinforced-liquid-tank-bottom;96;96
reinforced-message;32;32
reinforced-payload-conveyor;96;96
reinforced-payload-conveyor-edge;96;96
reinforced-payload-conveyor-icon;96;96
reinforced-payload-conveyor-top;96;96
reinforced-payload-router;96;96
reinforced-payload-router-icon;96;96
reinforced-payload-router-over;96;96
reinforced-payload-router-top;62;52
reinforced-pump;64;64
reinforced-pump-liquid;16;16
reinforced-surge-wall;32;32
reinforced-surge-wall-large;64;64
reinforced-vault;96;96
reinforced-vault-team;96;96
reinforced-vault-team-crux;96;96
reinforced-vault-team-malis;96;96
reinforced-vault-team-sharded;96;96
remove-ore;32;32
remove-wall;32;32
renale;50;50
renale-segment-outline0;40;56
renale-segment-outline1;50;46
renale-segment-outline2;56;52
renale-segment0;34;50
renale-segment1;44;40
renale-segment2;50;46
renale-wreck0;38;46
renale-wreck1;50;50
renale-wreck2;50;38
repair-beam-weapon;12;38
repair-beam-weapon-center;18;44
repair-beam-weapon-center-large;30;46
repair-point;26;34
repair-point-base;32;32
repair-turret;64;66
retusa;70;78
retusa-cell;38;32
retusa-weapon;16;40
retusa-wreck0;68;60
retusa-wreck1;70;78
retusa-wreck2;66;44
rhyolite-boulder1;38;42
rhyolite-boulder2;40;40
rhyolite-boulder3;40;40
rhyolite-crater1;32;32
rhyolite-crater2;32;32
rhyolite-crater3;32;32
rhyolite-edge;96;96
rhyolite-vent1;96;96
rhyolite-vent2;96;96
rhyolite-wall-large;64;64
rhyolite-wall1;32;32
rhyolite-wall2;32;32
rhyolite1;32;32
rhyolite2;32;32
rhyolite3;32;32
ring-item;64;64
ripple;88;98
ripple-heat;28;90
risso;66;78
risso-cell;46;32
risso-wreck0;66;48
risso-wreck1;66;78
risso-wreck2;62;78
rotary-pump;64;64
rotary-pump-liquid;10;10
rough-rhyolite-edge;96;96
rough-rhyolite1;32;32
rough-rhyolite2;32;32
rough-rhyolite3;32;32
rough-rhyolite4;32;32
router;32;32
rtg-generator;64;64
rtg-generator-top;26;26
rubble-1-0;34;34
rubble-1-1;34;34
rubble-2-0;64;64
rubble-2-1;64;64
rubble-3-0;96;96
rubble-4-0;128;128
rubble-5-0;160;160
rubble-6-0;192;192
rubble-7-0;224;224
rubble-8-0;256;256
rune-overlay;32;32
rune-overlay-crux;32;32
rune-overlay-crux0;32;32
rune-overlay-crux1;32;32
rune-overlay-crux10;32;32
rune-overlay-crux100;32;32
rune-overlay-crux101;32;32
rune-overlay-crux102;32;32
rune-overlay-crux103;32;32
rune-overlay-crux104;32;32
rune-overlay-crux105;32;32
rune-overlay-crux106;32;32
rune-overlay-crux107;32;32
rune-overlay-crux108;32;32
rune-overlay-crux11;32;32
rune-overlay-crux12;32;32
rune-overlay-crux13;32;32
rune-overlay-crux14;32;32
rune-overlay-crux15;32;32
rune-overlay-crux16;32;32
rune-overlay-crux17;32;32
rune-overlay-crux18;32;32
rune-overlay-crux19;32;32
rune-overlay-crux2;32;32
rune-overlay-crux20;32;32
rune-overlay-crux21;32;32
rune-overlay-crux22;32;32
rune-overlay-crux23;32;32
rune-overlay-crux24;32;32
rune-overlay-crux25;32;32
rune-overlay-crux26;32;32
rune-overlay-crux27;32;32
rune-overlay-crux28;32;32
rune-overlay-crux29;32;32
rune-overlay-crux3;32;32
rune-overlay-crux30;32;32
rune-overlay-crux31;32;32
rune-overlay-crux32;32;32
rune-overlay-crux33;32;32
