// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;id;logicId;visibility;size;subclass;legacy;configurable;category;range;hasItems;acceptsItems;separateItemCapacity;itemCapacity;noSideBlend;unloadable;hasLiquids;outputsLiquid;liquidCapacity;hasPower;consumesPower;outputsPower;connectedPower;conductivePower;maxNodes;outputFacing;rotate;unitPlans;color;outlineColor;lightColor;health;solid;powerCapacity;powerStorage;configSenseable;hasBuilding
ship-refabricator;389;237;shown;3;Reconstructor;false;true;units;0.0;true;true;false;120;false;true;true;false;30.0;true;true;false;true;false;0;true;true;;676478ff;404049ff;ffffffff;1040;true;2.5;0.0;false;true
mech-refabricator;390;236;shown;3;Reconstructor;false;true;units;0.0;true;true;false;100;false;true;true;false;30.0;true;true;false;true;false;0;true;true;;686c7cff;404049ff;ffffffff;860;true;2.5;0.0;false;true
prime-refabricator;391;232;shown;5;Reconstructor;false;true;units;0.0;true;true;false;200;false;true;true;false;100.0;true;true;false;true;false;0;true;true;;746d6eff;404049ff;ffffffff;2500;true;4.5;0.0;false;true
tank-assembler;392;205;shown;5;UnitAssembler;false;false;units;0.0;true;true;false;10;false;true;true;false;90.0;true;true;false;true;false;0;true;true;;81757bff;404049ff;ffffffff;2800;true;2.5;0.0;false;true
ship-assembler;393;209;shown;5;UnitAssembler;false;false;units;0.0;true;true;false;10;false;true;true;false;120.0;true;true;false;true;false;0;true;true;;767389ff;404049ff;ffffffff;3600;true;2.5;0.0;false;true
mech-assembler;394;210;shown;5;UnitAssembler;false;false;units;0.0;true;true;false;10;false;true;true;false;120.0;true;true;false;true;false;0;true;true;;777b8cff;404049ff;ffffffff;3600;true;3.0;0.0;false;true
basic-assembler-module;395;233;shown;5;UnitAssemblerModule;false;false;units;0.0;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;true;;786d6aff;404049ff;ffffffff;3050;false;3.5;0.0;false;true
unit-repair-tower;396;230;shown;2;RepairTower;false;false;units;0.0;false;false;false;10;false;true;true;false;30.0;true;true;false;true;false;0;true;false;;728981ff;404049ff;ffffffff;285;true;1.0;0.0;false;true
payload-conveyor;397;124;shown;3;PayloadConveyor;false;false;units;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;true;;6d707aff;404049ff;ffffffff;360;false;0.0;0.0;false;true
payload-router;398;125;shown;3;PayloadRouter;false;true;units;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;false;true;;767985ff;404049ff;ffffffff;360;false;0.0;0.0;true;true
reinforced-payload-conveyor;399;214;shown;3;PayloadConveyor;false;false;units;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;true;;4d4f57ff;404049ff;ffffffff;800;false;0.0;0.0;false;true
reinforced-payload-router;400;215;shown;3;PayloadRouter;false;true;units;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;false;true;;5a5b63ff;404049ff;ffffffff;800;false;0.0;0.0;true;true
payload-mass-driver;401;218;shown;3;PayloadMassDriver;false;true;units;87.5;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;true;;7a7173ff;404049ff;ffffffff;645;true;0.5;0.0;false;true
large-payload-mass-driver;402;251;shown;5;PayloadMassDriver;false;true;units;262.5;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;true;;82797aff;404049ff;ffffffff;2550;true;3.0;0.0;false;true
small-deconstructor;403;199;shown;3;PayloadDeconstructor;false;false;units;0.0;true;false;false;100;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;7b6f74ff;404049ff;ffffffff;755;true;1.0;0.0;false;true
deconstructor;404;147;shown;5;PayloadDeconstructor;false;false;units;0.0;true;false;false;250;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;816c6dff;404049ff;ffffffff;3195;true;3.0;0.0;false;true
constructor;405;148;shown;3;Constructor;false;true;units;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;true;;756d6fff;404049ff;ffffffff;860;true;2.5;0.0;true;true
large-constructor;406;150;shown;5;Constructor;false;true;units;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;true;;746c6fff;404049ff;ffffffff;2500;true;3.0;0.0;true;true
payload-loader;407;151;shown;3;PayloadLoader;false;false;units;0.0;true;false;false;100;false;true;true;false;100.0;true;true;false;true;false;0;true;true;;585667ff;404049ff;ffffffff;645;false;0.0;0.0;false;true
payload-unloader;408;152;shown;3;PayloadUnloader;false;false;units;0.0;true;false;false;100;false;true;true;true;100.0;true;true;true;true;false;0;true;true;;625c5dff;404049ff;ffffffff;645;false;2.0;0.0;false;true
power-source;409;126;sandboxOnly;1;PowerSource;false;true;power;6.0;false;false;false;10;false;true;false;false;10.0;true;false;true;true;false;100;true;false;;c4b2a0ff;404049ff;ffffffff;40;true;0.0;0.0;false;true
power-void;410;127;sandboxOnly;1;PowerVoid;false;false;power;0.0;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;ae9b89ff;404049ff;ffffffff;40;true;3.4028235E38;0.0;false;true
item-source;411;128;sandboxOnly;1;ItemSource;false;true;distribution;0.0;true;true;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;907e71ff;404049ff;ffffffff;40;true;0.0;0.0;true;true
item-void;412;129;sandboxOnly;1;ItemVoid;false;false;distribution;0.0;false;true;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;917d72ff;404049ff;ffffffff;40;true;0.0;0.0;false;true
liquid-source;413;130;sandboxOnly;1;LiquidSource;false;true;liquid;0.0;false;false;false;10;false;true;true;true;10000.0;false;true;false;true;false;0;true;false;;b5a597ff;404049ff;ffffffff;40;true;0.0;0.0;true;true
liquid-void;414;131;sandboxOnly;1;LiquidVoid;false;false;liquid;0.0;false;false;false;10;false;true;true;false;10000.0;false;true;false;true;false;0;true;false;;bba99cff;404049ff;ffffffff;40;true;0.0;0.0;false;true
payload-source;415;133;sandboxOnly;5;PayloadSource;false;true;units;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;true;;8c827fff;404049ff;ffffffff;1000;false;0.0;0.0;true;true
payload-void;416;132;sandboxOnly;5;PayloadVoid;false;false;units;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;8f8083ff;404049ff;ffffffff;1000;false;0.0;0.0;false;true
heat-source;417;247;sandboxOnly;1;HeatProducer;false;false;crafting;0.0;true;false;false;0;false;true;false;false;10.0;false;true;false;true;false;0;true;true;;928788ff;404049ff;ffffffff;40;true;0.0;0.0;false;true
illuminator;418;134;lightingOnly;1;LightBlock;false;true;effect;0.0;false;false;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;adb2bdff;404049ff;ffffffff;40;false;0.05;0.0;false;true
legacy-mech-pad;419;-1;hidden;1;LegacyMechPad;true;false;distribution;0.0;false;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;000000ff;404049ff;ffffffff;40;false;0.0;0.0;false;true
legacy-unit-factory;420;-1;hidden;1;LegacyUnitFactory;true;false;distribution;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;000000ff;404049ff;ffffffff;40;false;0.0;0.0;false;true
legacy-unit-factory-air;421;-1;hidden;1;LegacyUnitFactory;true;false;distribution;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;000000ff;404049ff;ffffffff;40;false;0.0;0.0;false;true
legacy-unit-factory-ground;422;-1;hidden;1;LegacyUnitFactory;true;false;distribution;0.0;true;true;false;10;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;000000ff;404049ff;ffffffff;40;false;0.0;0.0;false;true
command-center;423;114;hidden;2;LegacyCommandCenter;true;false;distribution;0.0;false;true;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;000000ff;404049ff;ffffffff;160;false;0.0;0.0;false;true
launch-pad;424;135;legacyLaunchPadOnly;3;LaunchPad;false;true;effect;0.0;true;false;false;100;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;b5a69fff;404049ff;ffffffff;360;true;4.0;0.0;false;true
advanced-launch-pad;425;257;notLegacyLaunchPadOnly;4;LaunchPad;false;true;effect;0.0;true;false;false;100;false;true;true;false;40.0;true;true;false;true;false;0;true;false;;aba3a3ff;404049ff;ffffffff;640;true;8.0;0.0;false;true
landing-pad;426;258;notLegacyLaunchPadOnly;4;LandingPad;false;true;effect;0.0;true;false;false;100;false;true;true;false;3000.0;false;true;false;true;false;0;true;false;;aba5a6ff;404049ff;ffffffff;640;true;0.0;0.0;true;true
interplanetary-accelerator;427;136;campaignOnly;7;Accelerator;false;true;effect;0.0;true;true;false;25000;false;true;false;false;10.0;true;true;false;true;false;0;true;false;;b0a9a9ff;404049ff;ffd37fff;3920;true;10.0;0.0;false;true
message;428;137;shown;1;MessageBlock;false;true;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;848396ff;404049ff;ffffffff;40;true;0.0;0.0;false;true
switch;429;138;shown;1;SwitchBlock;false;true;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;7b7990ff;404049ff;ffffffff;40;false;0.0;0.0;false;true
micro-processor;430;139;shown;1;LogicBlock;false;true;logic;10.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;a096c5ff;404049ff;ffffffff;40;true;0.0;0.0;false;true
logic-processor;431;140;shown;2;LogicBlock;false;true;logic;22.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;a09ac0ff;404049ff;ffffffff;190;true;0.0;0.0;false;true
hyper-processor;432;141;shown;3;LogicBlock;false;true;logic;42.0;false;false;false;10;false;true;true;false;48.0;false;true;false;true;false;0;true;false;;a096c4ff;404049ff;ffffffff;520;true;0.0;0.0;false;true
memory-cell;433;142;shown;1;MemoryBlock;false;false;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;847d9dff;404049ff;ffffffff;40;true;0.0;0.0;false;true
memory-bank;434;143;shown;2;MemoryBlock;false;false;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;847a9eff;404049ff;ffffffff;200;true;0.0;0.0;false;true
logic-display;435;144;shown;3;LogicDisplay;false;false;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;717186ff;404049ff;ffffffff;360;true;0.0;0.0;false;true
large-logic-display;436;145;shown;6;LogicDisplay;false;false;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;68687bff;404049ff;ffffffff;1800;true;0.0;0.0;false;true
tile-logic-display;437;259;shown;1;TileableLogicDisplay;false;false;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;848897ff;404049ff;ffffffff;50;true;0.0;0.0;false;true
canvas;438;228;shown;2;CanvasBlock;false;true;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;5c5255ff;404049ff;ffffffff;255;true;0.0;0.0;false;true
reinforced-message;439;252;shown;1;MessageBlock;false;true;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;837c86ff;404049ff;ffffffff;100;true;0.0;0.0;false;true
world-processor;440;213;worldProcessorOnly;1;LogicBlock;false;true;logic;4.2535293329816107E37;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;c9ae9cff;404049ff;ffffffff;40;true;0.0;0.0;false;true
world-cell;441;219;worldProcessorOnly;1;MemoryBlock;false;false;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;948982ff;404049ff;ffffffff;40;true;0.0;0.0;false;true
world-message;442;253;worldProcessorOnly;1;MessageBlock;false;true;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;8a898aff;404049ff;ffffffff;40;true;0.0;0.0;false;true
world-switch;443;254;worldProcessorOnly;1;SwitchBlock;false;true;logic;0.0;false;false;false;10;false;true;false;false;10.0;false;true;false;true;false;0;true;false;;857f81ff;404049ff;ffffffff;40;false;0.0;0.0;false;true
