// DO NOT EDIT! Generated by mimex - Mindustry Metadata Extractor
name;width;height
liquid-container-icon-logic;64;64
liquid-cryofluid;24;32
liquid-cryofluid-ui;24;32
liquid-cyanogen;28;30
liquid-cyanogen-ui;28;30
liquid-gallium;24;32
liquid-gallium-ui;24;32
liquid-hydrogen;28;30
liquid-hydrogen-ui;28;30
liquid-junction;32;32
liquid-junction-icon-editor;32;32
liquid-junction-icon-logic;32;32
liquid-neoplasm;28;32
liquid-neoplasm-ui;28;32
liquid-nitrogen;28;30
liquid-nitrogen-ui;28;30
liquid-oil;24;32
liquid-oil-ui;24;32
liquid-overflow-gate;32;32
liquid-overflow-gate-top;32;32
liquid-ozone;28;30
liquid-ozone-ui;28;30
liquid-router;32;32
liquid-router-bottom;32;32
liquid-router-icon-editor;32;32
liquid-router-icon-logic;32;32
liquid-slag;24;32
liquid-slag-ui;24;32
liquid-source;32;32
liquid-source-icon-editor;32;32
liquid-source-icon-logic;32;32
liquid-tank;96;96
liquid-tank-bottom;96;96
liquid-tank-icon-editor;96;96
liquid-tank-icon-logic;96;96
liquid-void;32;32
liquid-void-icon-editor;32;32
liquid-void-icon-logic;32;32
liquid-water;24;32
liquid-water-ui;24;32
locus;86;84
locus-cell;66;18
locus-icon-logic;60;64
locus-treads;72;84
locus-treads0-0;1;76
locus-treads0-1;1;76
locus-treads0-10;1;76
locus-treads0-11;1;76
locus-treads0-12;1;76
locus-treads0-13;1;76
locus-treads0-14;1;76
locus-treads0-15;1;76
locus-treads0-16;1;76
locus-treads0-17;1;76
locus-treads0-2;1;76
locus-treads0-3;1;76
locus-treads0-4;1;76
locus-treads0-5;1;76
locus-treads0-6;1;76
locus-treads0-7;1;76
locus-treads0-8;1;76
locus-treads0-9;1;76
locus-weapon;58;96
locus-weapon-cell;32;78
locus-wreck0;86;84
locus-wreck1;80;96
locus-wreck2;86;92
logic-display;96;96
logic-display-icon-editor;96;96
logic-display-icon-logic;96;96
logic-node;28;26
logic-processor;64;64
logic-processor-icon-editor;64;64
logic-processor-icon-logic;64;64
logo;768;107
lustre-blade-heat;126;114
lustre-blade-l;114;116
lustre-blade-l-outline;122;124
lustre-blade-r;114;116
lustre-blade-r-outline;122;124
lustre-icon-editor;128;128
lustre-icon-logic;96;96
lustre-inner-heat;68;100
lustre-inner-l;54;100
lustre-inner-l-outline;62;108
lustre-inner-r;54;100
lustre-inner-r-outline;62;108
lustre-mid;54;70
lustre-mid-heat;34;70
lustre-mid-outline;62;78
lustre-preview;122;124
mace;56;48
mace-base;34;40
mace-cell;18;54
mace-icon-logic;64;56
mace-leg;60;48
mace-wreck0;64;54
mace-wreck1;64;56
mace-wreck2;64;54
magmarock-icon-editor;32;32
magmarock1;32;32
magmarock2;32;32
magmarock3;32;32
malign-back-heat;132;116
malign-back-l;144;118
malign-back-l-outline;152;126
malign-back-r;144;118
malign-back-r-outline;152;126
malign-end;76;150
malign-end-outline;84;158
malign-front-heat;142;134
malign-front-l;152;126
malign-front-l-outline;160;134
malign-front-r;152;126
malign-front-r-outline;160;134
malign-icon-editor;160;160
malign-icon-logic;96;96
malign-main;86;150
malign-mid;60;106
malign-mid-heat;44;84
malign-mid-outline;68;114
malign-mouth;86;148
malign-mouth-heat;64;160
malign-mouth-outline;94;156
malign-preview;160;158
malign-spine-heat;140;96
malign-spine-l;130;88
malign-spine-r;130;88
manifold;60;66
manifold-cell;40;48
manifold-icon-logic;42;44
manifold-wreck0;48;58
manifold-wreck1;60;50
manifold-wreck2;58;66
mass-driver;98;98
mass-driver-base;96;96
mass-driver-icon-editor;96;96
mass-driver-icon-logic;96;96
mech-assembler;160;160
mech-assembler-icon-editor;160;160
mech-assembler-icon-logic;96;96
mech-assembler-side1;160;94
mech-assembler-side2;160;94
mech-assembler-top;160;160
mech-fabricator;96;96
mech-fabricator-icon-editor;96;96
mech-fabricator-icon-logic;96;96
mech-fabricator-top;96;96
mech-refabricator;96;96
mech-refabricator-icon-editor;96;96
mech-refabricator-icon-logic;96;96
mech-refabricator-top;96;96
mechanical-drill;64;64
mechanical-drill-icon-editor;64;64
mechanical-drill-icon-logic;64;64
mechanical-drill-rotator;58;58
mechanical-drill-top;34;34
mechanical-pump;32;32
mechanical-pump-icon-editor;32;32
mechanical-pump-icon-logic;32;32
mechanical-pump-liquid;10;10
mega;92;88
mega-cell;46;62
mega-icon-logic;62;60
mega-wreck0;92;82
mega-wreck1;56;86
mega-wreck2;92;86
meltdown;130;130
meltdown-heat;60;122
meltdown-icon-editor;128;128
meltdown-icon-logic;96;96
melter;32;32
melter-bottom;32;32
melter-icon-editor;32;32
melter-icon-logic;32;32
melting-icon-logic;32;36
memory-bank;64;64
memory-bank-icon-editor;64;64
memory-bank-icon-logic;64;64
memory-cell;32;32
memory-cell-icon-editor;32;32
memory-cell-icon-logic;32;32
mend-projector;64;64
mend-projector-icon-editor;64;64
mend-projector-icon-logic;64;64
mend-projector-top;42;42
mender;32;32
mender-icon-editor;32;32
mender-icon-logic;32;32
mender-top;18;18
merui;40;52
merui-cell;16;38
merui-icon-logic;40;52
merui-leg;25;25
merui-leg-base;31;23
merui-weapon;2;3
merui-weapon-heat;24;44
merui-wreck0;40;50
merui-wreck1;40;48
merui-wreck2;40;52
message;32;32
message-icon-editor;32;32
message-icon-logic;32;32
metaglass-icon-logic;32;32
metal-floor;32;32
metal-floor-2;32;32
metal-floor-2-edge;96;96
metal-floor-2-icon-editor;32;32
metal-floor-3;32;32
metal-floor-3-edge;96;96
metal-floor-3-icon-editor;32;32
metal-floor-4;32;32
metal-floor-4-edge;96;96
metal-floor-4-icon-editor;32;32
metal-floor-5;32;32
metal-floor-5-edge;96;96
metal-floor-5-icon-editor;32;32
metal-floor-damaged-edge;96;96
metal-floor-damaged-icon-editor;32;32
metal-floor-damaged1;32;32
metal-floor-damaged2;32;32
metal-floor-damaged3;32;32
metal-floor-edge;96;96
metal-floor-icon-editor;32;32
micro-processor;32;32
micro-processor-icon-editor;32;32
micro-processor-icon-logic;32;32
mindustry-metadata-extractor-7-frog;114;108
mine-bullet;64;64
mine-bullet-back;64;64
minelaser;4;48
minelaser-end;72;72
minke;86;101
minke-cell;50;76
minke-icon-logic;58;64
minke-wreck0;86;91
minke-wreck1;86;97
minke-wreck2;62;101
missile;36;36
missile-back;36;36
missile-large;56;56
missile-large-back;56;56
missiles-mount;24;38
molten-slag;32;32
molten-slag-edge;96;96
molten-slag-icon-editor;32;32
mono;40;40
mono-cell;10;38
mono-icon-logic;40;40
mono-wreck0;38;40
mono-wreck1;40;40
mono-wreck2;40;40
moss-edge;96;96
moss-icon-editor;32;32
moss1;32;32
moss2;32;32
moss3;32;32
mount-purple-weapon;18;36
mount-weapon;16;42
mud-edge;96;96
mud-icon-editor;32;32
mud1;32;32
mud2;32;32
mud3;32;32
muddy-icon-logic;32;36
multi-press;96;96
multi-press-icon-editor;96;96
multi-press-icon-logic;96;96
multiplicative-reconstructor;160;160
multiplicative-reconstructor-icon-editor;160;160
multiplicative-reconstructor-icon-logic;96;96
multiplicative-reconstructor-top;160;160
naval-factory;96;96
naval-factory-icon-editor;96;96
naval-factory-icon-logic;96;96
navanax;256;364
navanax-cell;160;286
navanax-icon-logic;48;64
navanax-wreck0;256;364
navanax-wreck1;242;364
navanax-wreck2;256;324
neoplasia-reactor;160;160
neoplasia-reactor-bottom;160;160
neoplasia-reactor-center;38;38
neoplasia-reactor-glow;134;134
neoplasia-reactor-heat;178;178
neoplasia-reactor-icon-editor;160;160
neoplasia-reactor-icon-logic;96;96
neoplasia-reactor-middle;38;38
neoplasia-reactor-top1;160;110
neoplasia-reactor-top2;160;110
neoplasm-icon-logic;28;32
nitrogen-icon-logic;28;30
nomap;256;256
nova;46;40
nova-base;34;32
nova-cell;20;46
nova-icon-logic;52;46
nova-leg;48;44
nova-wreck0;50;40
nova-wreck1;52;46
nova-wreck2;52;42
obviate;86;124
obviate-blade;122;104
obviate-blade-heat;56;104
obviate-blade-outline;128;110
obviate-cell;68;114
obviate-heat;56;104
obviate-icon-logic;62;60
obviate-preview;122;118
obviate-side;94;86
obviate-side-outline;100;92
obviate-wreck0;128;110
obviate-wreck1;128;110
obviate-wreck2;96;124
oct;338;374
oct-cell;214;328
oct-icon-logic;58;64
oct-wreck0;338;358
oct-wreck1;338;358
oct-wreck2;338;374
oil-extractor;96;96
oil-extractor-icon-editor;96;96
oil-extractor-icon-logic;96;96
oil-extractor-liquid;58;58
oil-extractor-rotator;74;74
oil-extractor-top;42;42
oil-icon-logic;24;32
omura;262;349
omura-cannon;142;261
omura-cannon-heat;84;255
omura-cell;154;212
omura-icon-logic;52;64
omura-wreck0;262;321
omura-wreck1;240;349
omura-wreck2;262;349
ore-beryllium1;32;32
ore-beryllium2;32;32
ore-beryllium3;32;32
ore-coal1;32;32
ore-coal2;32;32
ore-coal3;32;32
ore-copper1;32;32
ore-copper2;32;32
ore-copper3;32;32
ore-crystal-thorium1;32;32
ore-crystal-thorium2;32;32
ore-crystal-thorium3;32;32
ore-lead1;32;32
ore-lead2;32;32
ore-lead3;32;32
ore-scrap1;32;32
ore-scrap2;32;32
ore-scrap3;32;32
ore-thorium1;32;32
ore-thorium2;32;32
ore-thorium3;32;32
ore-titanium1;32;32
ore-titanium2;32;32
ore-titanium3;32;32
ore-tungsten1;32;32
ore-tungsten2;32;32
ore-tungsten3;32;32
ore-wall-beryllium1;32;32
ore-wall-beryllium2;32;32
ore-wall-beryllium3;32;32
ore-wall-thorium1;32;32
ore-wall-thorium2;32;32
ore-wall-thorium3;32;32
ore-wall-tungsten1;32;32
ore-wall-tungsten2;32;32
ore-wall-tungsten3;32;32
overclock-icon-logic;34;36
overdrive-dome;96;96
overdrive-dome-icon-editor;96;96
overdrive-dome-icon-logic;96;96
overdrive-dome-top;62;62
overdrive-icon-logic;34;34
overdrive-projector;64;64
overdrive-projector-icon-editor;64;64
overdrive-projector-icon-logic;64;64
overdrive-projector-top;42;42
overflow-duct;32;32
overflow-duct-icon-editor;32;32
overflow-duct-icon-logic;32;32
overflow-duct-top;12;12
overflow-gate;32;32
overflow-gate-icon-editor;32;32
overflow-gate-icon-logic;32;32
oxidation-chamber;96;96
oxidation-chamber-bottom;96;96
oxidation-chamber-glow;88;88
oxidation-chamber-heat;96;96
oxidation-chamber-icon-editor;96;96
oxidation-chamber-icon-logic;96;96
oxidation-chamber-liquid;72;72
oxidation-chamber-top1;96;86
oxidation-chamber-top2;96;86
oxide-icon-logic;28;26
oxynoe;80;95
oxynoe-cell;34;71
oxynoe-icon-logic;54;64
oxynoe-wreck0;66;91
oxynoe-wreck1;80;93
oxynoe-wreck2;68;91
ozone-icon-logic;28;30
pane;36;27
pane-2;36;27
pane-left;36;27
pane-right;36;27
pane-solid;36;27
pane-top;36;27
parallax;46;56
parallax-icon-editor;64;64
parallax-icon-logic;64;64
parallax-laser;4;48
parallax-laser-end;72;72
particle;40;40
payload-conveyor;96;96
payload-conveyor-edge;96;96
payload-conveyor-icon;96;96
payload-conveyor-icon-editor;96;96
payload-conveyor-icon-logic;96;96
payload-conveyor-top;96;96
payload-loader;96;96
payload-loader-icon-editor;96;96
payload-loader-icon-logic;96;96
payload-loader-top;96;96
payload-mass-driver;96;98
payload-mass-driver-base;96;96
payload-mass-driver-cap;72;90
payload-mass-driver-cap-outline;80;96
payload-mass-driver-icon-editor;96;96
payload-mass-driver-icon-logic;96;96
payload-mass-driver-left;88;90
payload-mass-driver-left-outline;96;96
payload-mass-driver-right;88;90
payload-mass-driver-right-outline;96;96
payload-mass-driver-top;96;96
payload-router;96;96
payload-router-icon;96;96
payload-router-icon-editor;96;96
payload-router-icon-logic;96;96
payload-router-over;96;96
payload-router-top;74;52
payload-source;160;160
payload-source-icon-editor;160;160
payload-source-icon-logic;96;96
payload-source-top;118;118
payload-unloader;96;96
payload-unloader-icon-editor;96;96
payload-unloader-icon-logic;96;96
payload-unloader-top;96;96
payload-void;160;160
payload-void-icon-editor;160;160
payload-void-icon-logic;96;96
payload-void-top;126;126
pebbles-icon-editor;26;26
pebbles1;32;32
pebbles2;32;32
pebbles3;32;32
phase-conduit;32;32
phase-conduit-arrow;10;18
phase-conduit-bridge;32;26
phase-conduit-end;26;32
phase-conduit-icon-editor;32;32
phase-conduit-icon-logic;32;32
phase-conveyor;32;32
phase-conveyor-arrow;10;18
phase-conveyor-bridge;32;26
phase-conveyor-end;26;32
phase-conveyor-icon-editor;32;32
phase-conveyor-icon-logic;32;32
phase-fabric-icon-logic;28;30
phase-heater;64;64
phase-heater-heat;64;64
phase-heater-icon-editor;64;64
phase-heater-icon-logic;64;64
phase-heater-side2;64;52
phase-heater-top1;64;52
phase-heater-top2;64;52
phase-synthesizer;96;96
phase-synthesizer-bottom;96;96
phase-synthesizer-heat;96;96
phase-synthesizer-icon-editor;96;96
phase-synthesizer-icon-logic;96;96
phase-synthesizer-vents;96;96
phase-synthesizer-weave;28;46
phase-synthesizer-weave-glow;46;64
phase-wall;32;32
phase-wall-icon-editor;32;32
phase-wall-icon-logic;32;32
phase-wall-large;64;64
phase-wall-large-icon-editor;64;64
phase-wall-large-icon-logic;64;64
phase-weaver;64;64
phase-weaver-bottom;64;64
phase-weaver-icon-editor;64;64
phase-weaver-icon-logic;64;64
phase-weaver-weave;36;36
pine;48;48
pine-icon-editor;44;44
place-arrow;46;90
plasma-bore;64;64
plasma-bore-glow;64;64
plasma-bore-icon-editor;64;64
plasma-bore-icon-logic;64;64
plasma-bore-top;58;56
plasma-laser-mount;58;64
plasma-laser-mount-heat;36;58
plasma-missile-mount;48;48
plasma-mount-weapon;26;38
plastanium-compressor;64;64
plastanium-compressor-icon-editor;64;64
plastanium-compressor-icon-logic;64;64
plastanium-compressor-top;58;58
plastanium-conveyor;32;32
plastanium-conveyor-0;32;32
plastanium-conveyor-1;32;32
plastanium-conveyor-2;32;32
plastanium-conveyor-edge;32;32
plastanium-conveyor-icon-editor;32;32
plastanium-conveyor-icon-logic;32;32
plastanium-conveyor-stack;24;22
plastanium-icon-logic;26;30
plastanium-wall;32;32
plastanium-wall-icon-editor;32;32
plastanium-wall-icon-logic;32;32
plastanium-wall-large;64;64
plastanium-wall-large-icon-editor;64;64
plastanium-wall-large-icon-logic;64;64
plated-conduit-cap;32;20
plated-conduit-icon-editor;32;32
plated-conduit-icon-logic;32;32
plated-conduit-top-0;32;32
plated-conduit-top-1;32;32
plated-conduit-top-2;32;32
plated-conduit-top-3;32;32
plated-conduit-top-4;32;32
pneumatic-drill;64;64
pneumatic-drill-icon-editor;64;64
pneumatic-drill-icon-logic;64;64
pneumatic-drill-rotator;58;58
pneumatic-drill-top;34;34
point-defense-mount;34;38
point-laser;4;48
point-laser-center;72;72
point-laser-end;72;72
poly;52;57
poly-cell;24;40
poly-icon-logic;53;57
poly-weapon;10;26
poly-weapon-outline;16;32
poly-wreck0;40;57
poly-wreck1;50;29
poly-wreck2;48;57
pooled-cryofluid;32;32
pooled-cryofluid-edge;96;96
pooled-cryofluid-icon-editor;32;32
power-beam;4;48
power-beam-end;72;72
power-cell;12;40
power-node;32;32
power-node-icon-editor;32;32
power-node-icon-logic;32;32
power-node-large;64;64
power-node-large-icon-editor;64;64
power-node-large-icon-logic;64;64
power-source;32;32
power-source-icon-editor;32;32
power-source-icon-logic;32;32
power-void;32;32
power-void-icon-editor;32;32
power-void-icon-logic;32;32
precept;116;120
precept-cell;94;56
precept-icon-logic;58;64
precept-treads;96;114
precept-treads0-0;1;75
precept-treads0-1;1;75
precept-treads0-10;1;75
precept-treads0-11;1;75
precept-treads0-12;1;75
precept-treads0-13;1;75
precept-treads0-14;1;75
precept-treads0-15;1;75
precept-treads0-16;1;75
precept-treads0-17;1;75
precept-treads0-2;1;75
precept-treads0-3;1;75
precept-treads0-4;1;75
precept-treads0-5;1;75
precept-treads0-6;1;75
precept-treads0-7;1;75
precept-treads0-8;1;75
precept-treads0-9;1;75
precept-treads1-0;1;60
precept-treads1-1;1;60
precept-treads1-10;1;60
precept-treads1-11;1;60
precept-treads1-12;1;60
precept-treads1-13;1;60
precept-treads1-14;1;60
precept-treads1-15;1;60
precept-treads1-16;1;60
precept-treads1-17;1;60
precept-treads1-2;1;60
precept-treads1-3;1;60
precept-treads1-4;1;60
precept-treads1-5;1;60
precept-treads1-6;1;60
precept-treads1-7;1;60
precept-treads1-8;1;60
precept-treads1-9;1;60
precept-weapon;70;148
precept-weapon-cell;46;86
precept-weapon-heat;28;142
precept-wreck0;112;120
precept-wreck1;88;140
precept-wreck2;112;120
prime-refabricator;160;160
prime-refabricator-icon-editor;160;160
prime-refabricator-icon-logic;96;96
prime-refabricator-top;160;160
pulsar;58;44
pulsar-base;40;32
pulsar-cell;48;46
pulsar-icon-logic;64;52
pulsar-leg;58;54
pulsar-wreck0;68;32
pulsar-wreck1;62;38
pulsar-wreck2;58;46
pulse-conduit-icon-editor;32;32
pulse-conduit-icon-logic;32;32
pulse-conduit-top-0;32;32
pulse-conduit-top-1;32;32
pulse-conduit-top-2;32;32
pulse-conduit-top-3;32;32
pulse-conduit-top-4;32;32
pulverizer;32;32
pulverizer-icon-editor;32;32
pulverizer-icon-logic;32;32
pulverizer-rotator;26;26
pulverizer-top;32;32
pur-bush;32;22
pur-bush-bot;32;22
pur-bush-icon-editor;32;22
pyratite-icon-logic;26;26
pyratite-mixer;64;64
pyratite-mixer-icon-editor;64;64
pyratite-mixer-icon-logic;64;64
pyrolysis-generator;96;96
pyrolysis-generator-bottom;96;96
pyrolysis-generator-glow;96;96
pyrolysis-generator-icon-editor;96;96
pyrolysis-generator-icon-logic;96;96
pyrolysis-generator-mid;22;22
pyrolysis-generator-piston;84;14
pyrolysis-generator-piston-icon;84;84
pyrolysis-generator-piston-t;84;14
pyrolysis-generator-piston1;84;14
quad;210;210
quad-cell;162;112
quad-icon-logic;64;64
quad-wreck0;208;192
quad-wreck1;196;210
quad-wreck2;210;174
quasar;62;66
quasar-base;48;40
quasar-cell;40;56
quasar-icon-logic;64;64
quasar-leg;80;80
quasar-wreck0;80;76
quasar-wreck1;60;66
quasar-wreck2;80;76
quell;154;150
quell-cell;126;122
quell-icon-logic;64;62
quell-missile;31;43
quell-missile-icon-logic;31;43
quell-missile-wreck0;31;39
quell-missile-wreck1;31;43
quell-missile-wreck2;31;41
quell-weapon;51;60
quell-wreck0;154;144
quell-wreck1;154;150
quell-wreck2;154;140
radar;34;22
radar-base;32;32
radar-glow;32;18
radar-icon-editor;32;32
radar-icon-logic;32;32
red-diamond-wall-icon-editor;54;54
red-diamond-wall1;64;64
red-diamond-wall2;64;64
red-diamond-wall3;64;64
red-ice-boulder-icon-editor;46;46
red-ice-boulder1;46;46
red-ice-boulder2;46;46
red-ice-boulder3;46;48
red-ice-edge;96;96
red-ice-icon-editor;32;32
red-ice-wall-icon-editor;32;32
red-ice-wall-large;64;64
red-ice-wall1;32;32
red-ice-wall2;32;32
red-ice1;32;32
red-ice2;32;32
red-ice3;32;32
red-stone-boulder-icon-editor;46;46
red-stone-boulder1;46;46
red-stone-boulder2;34;46
red-stone-boulder3;46;42
red-stone-boulder4;44;46
red-stone-edge;96;96
red-stone-icon-editor;32;32
red-stone-vent-icon-editor;96;96
red-stone-vent1;96;96
red-stone-vent2;96;96
red-stone-wall-icon-editor;32;32
red-stone-wall-large;64;64
red-stone-wall1;32;32
red-stone-wall2;32;32
red-stone-wall3;32;32
red-stone1;32;32
red-stone2;32;32
red-stone3;32;32
red-stone4;32;32
redmat-edge;96;96
redmat-icon-editor;32;32
redmat1;32;32
redmat2;32;32
redmat3;32;32
redweed-icon-editor;28;50
redweed1;28;50
redweed2;24;48
redweed3;40;46
regen-projector;96;96
regen-projector-bottom;96;96
regen-projector-glow;82;82
regen-projector-icon-editor;96;96
regen-projector-icon-logic;96;96
regen-projector-mid;26;26
regolith-edge;96;96
regolith-icon-editor;32;32
regolith-wall-icon-editor;32;32
regolith-wall-large;64;64
regolith-wall1;32;32
regolith-wall2;32;32
regolith1;32;32
regolith2;32;32
regolith3;32;32
reign;152;124
reign-base;144;84
reign-cell;110;112
reign-icon-logic;64;42
reign-leg;152;110
reign-weapon;59;122
reign-weapon-outline;65;128
reign-wreck0;214;136
reign-wreck1;214;136
reign-wreck2;214;124
reinforced-block-2;64;64
reinforced-block-3;96;96
reinforced-block-4;128;128
reinforced-block-5;160;160
reinforced-bridge-conduit;32;32
reinforced-bridge-conduit-arrow;14;10
reinforced-bridge-conduit-bottom;32;32
reinforced-bridge-conduit-bridge;32;26
reinforced-bridge-conduit-bridge-liquid;32;10
reinforced-bridge-conduit-dir;10;14
reinforced-bridge-conduit-icon-editor;32;32
reinforced-bridge-conduit-icon-logic;32;32
reinforced-bridge-conduit-liquid;18;18
reinforced-conduit-cap;42;32
reinforced-conduit-icon-editor;32;32
reinforced-conduit-icon-logic;32;32
reinforced-conduit-top-0;32;32
reinforced-conduit-top-1;32;32
reinforced-conduit-top-2;32;32
reinforced-conduit-top-3;32;32
reinforced-conduit-top-4;32;32
reinforced-container;64;64
reinforced-container-icon-editor;64;64
reinforced-container-icon-logic;64;64
reinforced-container-team;64;64
reinforced-container-team-crux;64;64
reinforced-container-team-malis;64;64
reinforced-container-team-sharded;64;64
reinforced-liquid-container;64;64
reinforced-liquid-container-bottom;64;64
reinforced-liquid-container-icon-editor;64;64
reinforced-liquid-container-icon-logic;64;64
reinforced-liquid-junction;32;32
reinforced-liquid-junction-icon-editor;32;32
reinforced-liquid-junction-icon-logic;32;32
reinforced-liquid-router;32;32
reinforced-liquid-router-bottom;32;32
reinforced-liquid-router-icon-editor;32;32
reinforced-liquid-router-icon-logic;32;32
reinforced-liquid-tank;96;96
reinforced-liquid-tank-bottom;96;96
reinforced-liquid-tank-icon-editor;96;96
reinforced-liquid-tank-icon-logic;96;96
reinforced-message;32;32
reinforced-message-icon-editor;32;32
reinforced-message-icon-logic;32;32
reinforced-payload-conveyor;96;96
reinforced-payload-conveyor-edge;96;96
reinforced-payload-conveyor-icon;96;96
reinforced-payload-conveyor-icon-editor;96;96
reinforced-payload-conveyor-icon-logic;96;96
reinforced-payload-conveyor-top;96;96
reinforced-payload-router;96;96
reinforced-payload-router-icon;96;96
reinforced-payload-router-icon-editor;96;96
reinforced-payload-router-icon-logic;96;96
reinforced-payload-router-over;96;96
reinforced-payload-router-top;62;52
reinforced-pump;64;64
reinforced-pump-icon-editor;64;64
reinforced-pump-icon-logic;64;64
reinforced-pump-liquid;16;16
reinforced-surge-wall;32;32
reinforced-surge-wall-icon-editor;32;32
reinforced-surge-wall-icon-logic;32;32
reinforced-surge-wall-large;64;64
reinforced-surge-wall-large-icon-editor;64;64
reinforced-surge-wall-large-icon-logic;64;64
reinforced-vault;96;96
reinforced-vault-icon-editor;96;96
reinforced-vault-icon-logic;96;96
reinforced-vault-team;96;96
reinforced-vault-team-crux;96;96
reinforced-vault-team-malis;96;96
reinforced-vault-team-sharded;96;96
renale;50;50
renale-icon-logic;50;50
renale-segment-outline0;40;56
renale-segment-outline1;50;46
renale-segment-outline2;56;52
renale-segment0;34;50
renale-segment1;44;40
renale-segment2;50;46
renale-wreck0;40;46
renale-wreck1;50;50
renale-wreck2;50;42
repair-beam-weapon;12;38
repair-beam-weapon-center;18;44
repair-beam-weapon-center-large;30;46
repair-point;26;34
repair-point-base;32;32
repair-point-icon-editor;32;32
repair-point-icon-logic;32;32
repair-turret;64;66
repair-turret-icon-editor;64;64
repair-turret-icon-logic;64;64
retusa;70;78
retusa-cell;38;32
retusa-icon-logic;62;64
retusa-wreck0;68;60
retusa-wreck1;70;78
retusa-wreck2;66;46
rhyolite-boulder-icon-editor;38;42
rhyolite-boulder1;38;42
rhyolite-boulder2;40;40
rhyolite-boulder3;40;40
rhyolite-crater-icon-editor;32;32
rhyolite-crater1;32;32
rhyolite-crater2;32;32
rhyolite-crater3;32;32
rhyolite-edge;96;96
rhyolite-icon-editor;32;32
rhyolite-vent-icon-editor;96;96
rhyolite-vent1;96;96
rhyolite-vent2;96;96
rhyolite-wall-icon-editor;32;32
rhyolite-wall-large;64;64
rhyolite-wall1;32;32
rhyolite-wall2;32;32
rhyolite1;32;32
rhyolite2;32;32
rhyolite3;32;32
ring-item;64;64
ripple;88;98
ripple-heat;28;90
ripple-icon-editor;96;96
ripple-icon-logic;96;96
risso;66;78
risso-cell;46;32
risso-icon-logic;58;64
risso-wreck0;66;48
risso-wreck1;66;78
risso-wreck2;62;78
rotary-pump;64;64
rotary-pump-icon-editor;64;64
rotary-pump-icon-logic;64;64
rotary-pump-liquid;10;10
rough-rhyolite-edge;96;96
rough-rhyolite-icon-editor;32;32
rough-rhyolite1;32;32
rough-rhyolite2;32;32
rough-rhyolite3;32;32
rough-rhyolite4;32;32
router;32;32
router-icon-editor;32;32
router-icon-logic;32;32
rtg-generator;64;64
rtg-generator-icon-editor;64;64
rtg-generator-icon-logic;64;64
rtg-generator-top;26;26
rubble-1-0;34;34
rubble-1-1;34;34
rubble-2-0;64;64
rubble-2-1;64;64
rubble-3-0;96;96
rubble-4-0;128;128
rubble-5-0;160;160
rubble-6-0;192;192
rubble-7-0;224;224
rubble-8-0;256;256
salt;32;32
salt-edge;96;96
salt-icon-editor;32;32
salt-wall-icon-editor;32;32
salt-wall-large;64;64
salt-wall1;32;32
salt-wall2;32;32
salvo-barrel;30;58
salvo-barrel-heat;28;58
salvo-barrel-outline;38;64
salvo-icon-editor;64;64
salvo-icon-logic;64;64
salvo-preview;64;66
salvo-side-l;56;58
salvo-side-l-outline;64;64
salvo-side-r;56;58
salvo-side-r-outline;64;64
sand-boulder-icon-editor;32;32
sand-boulder1;32;32
sand-boulder2;32;32
sand-floor-edge;96;96
sand-floor-icon-editor;32;32
sand-floor1;32;32
sand-floor2;32;32
sand-floor3;32;32
sand-icon-logic;26;26
sand-wall-icon-editor;32;32
sand-wall-large;64;64
sand-wall1;32;32
sand-wall2;32;32
sand-water;32;32
sand-water-edge;96;96
sand-water-icon-editor;32;32
sand-water1;32;32
sand-water2;32;32
sand-water3;32;32
sapped-icon-logic;24;36
scale_marker;4;4
scathe-blade-heat;96;128
scathe-blade-l;112;122
scathe-blade-l-outline;120;128
scathe-blade-r;112;122
scathe-blade-r-outline;120;128
scathe-icon-editor;128;128
scathe-icon-logic;96;96
scathe-mid;62;120
scathe-mid-heat;68;58
scathe-mid-outline;70;128
scathe-missile;54;95
scathe-missile-cell;14;45
scathe-missile-icon-logic;38;64
scathe-missile-wreck0;48;89
scathe-missile-wreck1;54;85
scathe-missile-wreck2;54;67
scathe-preview;130;130
scathe-side-heat;128;70
scathe-side-l;122;68
scathe-side-l-outline;128;76
scathe-side-r;122;68
scathe-side-r-outline;128;76
scatter;54;58
scatter-icon-editor;64;64
scatter-icon-logic;64;64
scatter-mid;18;58
scatter-mid-outline;26;64
scatter-outline;62;64
scatter-preview;62;66
scepter;128;96
scepter-base;98;74
scepter-cell;96;66
scepter-icon-logic;64;42
scepter-leg;122;104
scepter-weapon;38;88
scepter-weapon-outline;44;94
scepter-wreck0;170;102
scepter-wreck1;170;92
scepter-wreck2;170;98
scorch;34;34
scorch-0-0;62;62
scorch-0-1;74;78
scorch-0-2;62;74
scorch-1-0;92;100
scorch-1-1;98;98
scorch-1-2;78;88
scorch-2-0;120;136
scorch-2-1;112;126
scorch-2-2;118;114
scorch-3-0;138;128
scorch-3-1;138;142
scorch-3-2;168;154
scorch-4-0;132;156
scorch-4-1;150;158
scorch-4-2;144;166
scorch-5-0;180;174
scorch-5-1;188;194
scorch-5-2;188;170
scorch-6-0;202;210
scorch-6-1;188;208
scorch-6-2;220;230
scorch-7-0;234;262
scorch-7-1;238;232
scorch-7-2;222;224
scorch-8-0;270;272
scorch-8-1;252;254
scorch-8-2;258;258
